"Format","MoTeC CSV File",,,"Workbook","Aero Platform"
"Venue","fuji gp",,,"Worksheet","Aero Map"
"Vehicle","acuransxevo22gt3",,,"Vehicle Desc","acuransxevo22gt3"
"Driver","Chris Thompson21",,,"Engine ID",""
"Device","ADL"
"Comment","Simflow\ SimFlow_Fuji_ULTIMATE_PERFECTION.sto",,,"Session","Race"
"Log Date","7/4/2025",,,"Origin Time","0.000","s"
"Log Time","12:12:47 AM",,,"Start Time","0.000","s"
"Sample Rate","50.000","Hz",,"End Time","2263.900","s"
"Duration","2263.900","s",,"Start Distance","0","ft"
"Range","Lap 9 (selection)",,,"End Distance","289191","ft"
"Beacon Markers","197.713 316.399 423.724 526.278 628.438 730.721 838.954 940.989 1043.496 1144.610 1247.110 1359.308 1518.971 1622.668 1725.041 1827.451 1929.042 2044.844 2147.252 2248.998 "


"Time","Rake Angle","Aero Map Proxy"
"s","deg",""


"1379.100","0.53","-0.00"
"1379.120","0.53","-0.00"
"1379.140","0.53","-0.00"
"1379.160","0.53","-0.00"
"1379.180","0.53","-0.00"
"1379.200","0.53","-0.00"
"1379.220","0.53","-0.00"
"1379.240","0.53","-0.00"
"1379.260","0.53","-0.00"
"1379.280","0.53","-0.00"
"1379.300","0.53","-0.00"
"1379.320","0.53","-0.00"
"1379.340","0.53","-0.00"
"1379.360","0.53","-0.00"
"1379.380","0.53","-0.00"
"1379.400","0.53","-0.00"
"1379.420","0.53","-0.00"
"1379.440","0.47","-0.00"
"1379.460","0.24","-0.01"
"1379.480","0.06","-0.01"
"1379.500","0.14","-0.07"
"1379.520","0.18","-0.09"
"1379.540","0.14","-0.03"
"1379.560","0.12","-0.02"
"1379.580","0.13","-0.03"
"1379.600","0.14","-0.01"
"1379.620","0.13","-0.01"
"1379.640","0.13","-0.02"
"1379.660","0.14","-0.01"
"1379.680","0.15","-0.01"
"1379.700","0.17","-0.02"
"1379.720","0.19","-0.01"
"1379.740","0.20","-0.01"
"1379.760","0.18","-0.01"
"1379.780","0.09","-0.00"
"1379.800","0.07","-0.00"
"1379.820","0.15","-0.00"
"1379.840","0.21","-0.01"
"1379.860","0.25","-0.00"
"1379.880","0.20","-0.00"
"1379.900","0.08","-0.00"
"1379.920","0.09","-0.00"
"1379.940","0.15","-0.00"
"1379.960","0.15","-0.00"
"1379.980","0.14","-0.00"
"1380.000","0.13","-0.00"
"1380.020","0.13","-0.00"
"1380.040","0.13","-0.00"
"1380.060","0.13","-0.00"
"1380.080","0.14","-0.00"
"1380.100","0.14","-0.00"
"1380.120","0.13","-0.00"
"1380.140","0.13","-0.00"
"1380.160","0.13","-0.00"
"1380.180","0.13","-0.00"
"1380.200","0.13","-0.00"
"1380.220","0.13","-0.00"
"1380.240","0.13","-0.00"
"1380.260","0.13","-0.00"
"1380.280","0.13","-0.00"
"1380.300","0.13","-0.00"
"1380.320","0.13","-0.00"
"1380.340","0.13","-0.00"
"1380.360","0.13","-0.00"
"1380.380","0.13","-0.00"
"1380.400","0.13","-0.00"
"1380.420","0.13","-0.00"
"1380.440","0.13","-0.00"
"1380.460","0.13","-0.00"
"1380.480","0.13","-0.00"
"1380.500","0.13","-0.00"
"1380.520","0.13","-0.00"
"1380.540","0.13","-0.00"
"1380.560","0.13","-0.00"
"1380.580","0.13","-0.00"
"1380.600","0.13","-0.00"
"1380.620","0.13","-0.00"
"1380.640","0.13","-0.00"
"1380.660","0.13","-0.00"
"1380.680","0.13","-0.00"
"1380.700","0.13","-0.00"
"1380.720","0.13","-0.00"
"1380.740","0.13","-0.00"
"1380.760","0.13","-0.00"
"1380.780","0.13","-0.00"
"1380.800","0.13","-0.00"
"1380.820","0.13","-0.00"
"1380.840","0.13","-0.00"
"1380.860","0.13","-0.00"
"1380.880","0.13","-0.00"
"1380.900","0.13","-0.00"
"1380.920","0.13","-0.00"
"1380.940","0.13","-0.00"
"1380.960","0.13","-0.00"
"1380.980","0.13","-0.00"
"1381.000","0.13","-0.00"
"1381.020","0.13","-0.00"
"1381.040","0.13","-0.00"
"1381.060","0.13","-0.00"
"1381.080","0.13","-0.00"
"1381.100","0.13","-0.00"
"1381.120","0.13","-0.00"
"1381.140","0.13","-0.00"
"1381.160","0.13","-0.00"
"1381.180","0.13","-0.00"
"1381.200","0.13","-0.00"
"1381.220","0.13","-0.00"
"1381.240","0.13","-0.00"
"1381.260","0.13","-0.00"
"1381.280","0.13","-0.00"
"1381.300","0.13","-0.00"
"1381.320","0.13","-0.00"
"1381.340","0.13","-0.00"
"1381.360","0.13","-0.00"
"1381.380","0.13","-0.00"
"1381.400","0.13","-0.00"
"1381.420","0.13","-0.00"
"1381.440","0.13","-0.00"
"1381.460","0.13","-0.00"
"1381.480","0.13","-0.00"
"1381.500","0.13","-0.00"
"1381.520","0.13","-0.00"
"1381.540","0.13","-0.00"
"1381.560","0.13","-0.00"
"1381.580","0.13","-0.00"
"1381.600","0.13","-0.00"
"1381.620","0.13","-0.00"
"1381.640","0.13","-0.00"
"1381.660","0.13","-0.00"
"1381.680","0.13","-0.00"
"1381.700","0.13","-0.00"
"1381.720","0.13","-0.00"
"1381.740","0.13","-0.00"
"1381.760","0.13","-0.00"
"1381.780","0.13","-0.00"
"1381.800","0.13","-0.00"
"1381.820","0.13","-0.00"
"1381.840","0.13","-0.00"
"1381.860","0.13","-0.00"
"1381.880","0.13","-0.00"
"1381.900","0.13","-0.00"
"1381.920","0.13","-0.00"
"1381.940","0.13","-0.00"
"1381.960","0.13","-0.00"
"1381.980","0.13","-0.00"
"1382.000","0.13","-0.00"
"1382.020","0.13","-0.00"
"1382.040","0.13","-0.00"
"1382.060","0.13","-0.00"
"1382.080","0.13","-0.00"
"1382.100","0.13","-0.00"
"1382.120","0.13","-0.00"
"1382.140","0.13","-0.00"
"1382.160","0.13","-0.00"
"1382.180","0.13","-0.00"
"1382.200","0.13","-0.00"
"1382.220","0.13","-0.00"
"1382.240","0.13","-0.00"
"1382.260","0.13","-0.00"
"1382.280","0.13","-0.00"
"1382.300","0.13","-0.00"
"1382.320","0.13","-0.00"
"1382.340","0.13","-0.00"
"1382.360","0.13","-0.00"
"1382.380","0.13","-0.00"
"1382.400","0.13","-0.00"
"1382.420","0.13","-0.00"
"1382.440","0.13","-0.00"
"1382.460","0.13","-0.00"
"1382.480","0.13","-0.00"
"1382.500","0.13","-0.00"
"1382.520","0.13","-0.00"
"1382.540","0.13","-0.00"
"1382.560","0.13","-0.00"
"1382.580","0.13","-0.00"
"1382.600","0.13","-0.00"
"1382.620","0.13","-0.00"
"1382.640","0.13","-0.00"
"1382.660","0.13","-0.00"
"1382.680","0.13","-0.00"
"1382.700","0.13","-0.00"
"1382.720","0.13","-0.00"
"1382.740","0.13","-0.00"
"1382.760","0.13","-0.00"
"1382.780","0.13","-0.00"
"1382.800","0.13","-0.00"
"1382.820","0.13","-0.00"
"1382.840","0.13","-0.00"
"1382.860","0.13","-0.00"
"1382.880","0.13","-0.00"
"1382.900","0.13","-0.00"
"1382.920","0.13","-0.00"
"1382.940","0.13","-0.00"
"1382.960","0.13","-0.00"
"1382.980","0.13","-0.00"
"1383.000","0.13","-0.00"
"1383.020","0.13","-0.00"
"1383.040","0.13","-0.00"
"1383.060","0.13","-0.00"
"1383.080","0.13","-0.00"
"1383.100","0.13","-0.00"
"1383.120","0.13","-0.00"
"1383.140","0.13","-0.00"
"1383.160","0.13","-0.00"
"1383.180","0.13","-0.00"
"1383.200","0.13","-0.00"
"1383.220","0.13","-0.00"
"1383.240","0.13","-0.00"
"1383.260","0.13","-0.00"
"1383.280","0.13","-0.00"
"1383.300","0.13","-0.00"
"1383.320","0.13","-0.00"
"1383.340","0.13","-0.00"
"1383.360","0.13","-0.00"
"1383.380","0.13","-0.00"
"1383.400","0.13","-0.00"
"1383.420","0.13","-0.00"
"1383.440","0.13","-0.00"
"1383.460","0.13","-0.00"
"1383.480","0.13","-0.00"
"1383.500","0.13","-0.00"
"1383.520","0.13","-0.00"
"1383.540","0.13","-0.00"
"1383.560","0.13","-0.00"
"1383.580","0.13","-0.00"
"1383.600","0.13","-0.00"
"1383.620","0.13","-0.00"
"1383.640","0.13","-0.00"
"1383.660","0.13","-0.00"
"1383.680","0.13","-0.00"
"1383.700","0.13","-0.00"
"1383.720","0.13","-0.00"
"1383.740","0.13","-0.00"
"1383.760","0.13","-0.00"
"1383.780","0.13","-0.00"
"1383.800","0.13","-0.00"
"1383.820","0.13","-0.00"
"1383.840","0.13","-0.00"
"1383.860","0.13","-0.00"
"1383.880","0.13","-0.00"
"1383.900","0.13","-0.00"
"1383.920","0.13","-0.00"
"1383.940","0.13","-0.00"
"1383.960","0.13","-0.00"
"1383.980","0.13","-0.00"
"1384.000","0.13","-0.00"
"1384.020","0.13","-0.00"
"1384.040","0.13","-0.00"
"1384.060","0.13","-0.00"
"1384.080","0.13","-0.00"
"1384.100","0.13","-0.00"
"1384.120","0.13","-0.00"
"1384.140","0.13","-0.00"
"1384.160","0.13","-0.00"
"1384.180","0.13","-0.00"
"1384.200","0.13","-0.00"
"1384.220","0.13","-0.00"
"1384.240","0.13","-0.00"
"1384.260","0.13","-0.00"
"1384.280","0.13","-0.00"
"1384.300","0.13","-0.00"
"1384.320","0.13","-0.00"
"1384.340","0.13","-0.00"
"1384.360","0.13","-0.00"
"1384.380","0.13","-0.00"
"1384.400","0.13","-0.00"
"1384.420","0.13","-0.00"
"1384.440","0.13","-0.00"
"1384.460","0.13","-0.00"
"1384.480","0.13","-0.00"
"1384.500","0.13","-0.00"
"1384.520","0.13","-0.00"
"1384.540","0.13","-0.00"
"1384.560","0.13","-0.00"
"1384.580","0.13","-0.00"
"1384.600","0.13","-0.00"
"1384.620","0.13","-0.00"
"1384.640","0.13","-0.00"
"1384.660","0.13","-0.00"
"1384.680","0.13","-0.00"
"1384.700","0.13","-0.00"
"1384.720","0.13","-0.00"
"1384.740","0.13","-0.00"
"1384.760","0.13","-0.00"
"1384.780","0.13","-0.00"
"1384.800","0.13","-0.00"
"1384.820","0.13","-0.00"
"1384.840","0.13","-0.00"
"1384.860","0.13","-0.00"
"1384.880","0.13","-0.00"
"1384.900","0.13","-0.00"
"1384.920","0.13","-0.00"
"1384.940","0.13","-0.00"
"1384.960","0.13","-0.00"
"1384.980","0.13","-0.00"
"1385.000","0.13","-0.00"
"1385.020","0.13","-0.00"
"1385.040","0.13","-0.00"
"1385.060","0.13","-0.00"
"1385.080","0.13","-0.00"
"1385.100","0.13","-0.00"
"1385.120","0.13","-0.00"
"1385.140","0.13","-0.00"
"1385.160","0.13","-0.00"
"1385.180","0.13","-0.00"
"1385.200","0.13","-0.00"
"1385.220","0.13","-0.00"
"1385.240","0.13","-0.00"
"1385.260","0.13","-0.00"
"1385.280","0.13","-0.00"
"1385.300","0.13","-0.00"
"1385.320","0.13","-0.00"
"1385.340","0.13","-0.00"
"1385.360","0.13","-0.00"
"1385.380","0.13","-0.00"
"1385.400","0.13","-0.00"
"1385.420","0.13","-0.00"
"1385.440","0.13","-0.00"
"1385.460","0.13","-0.00"
"1385.480","0.13","-0.00"
"1385.500","0.13","-0.00"
"1385.520","0.13","-0.00"
"1385.540","0.13","-0.00"
"1385.560","0.13","-0.00"
"1385.580","0.13","-0.00"
"1385.600","0.13","-0.00"
"1385.620","0.13","-0.00"
"1385.640","0.13","-0.00"
"1385.660","0.13","-0.00"
"1385.680","0.13","-0.00"
"1385.700","0.13","-0.00"
"1385.720","0.13","-0.00"
"1385.740","0.13","-0.00"
"1385.760","0.13","-0.00"
"1385.780","0.13","-0.00"
"1385.800","0.13","-0.00"
"1385.820","0.13","-0.00"
"1385.840","0.13","-0.00"
"1385.860","0.13","-0.00"
"1385.880","0.13","-0.00"
"1385.900","0.13","-0.00"
"1385.920","0.13","-0.00"
"1385.940","0.13","-0.00"
"1385.960","0.13","-0.00"
"1385.980","0.13","-0.00"
"1386.000","0.13","-0.00"
"1386.020","0.13","-0.00"
"1386.040","0.13","-0.00"
"1386.060","0.13","-0.00"
"1386.080","0.13","-0.00"
"1386.100","0.13","-0.00"
"1386.120","0.13","-0.00"
"1386.140","0.13","-0.00"
"1386.160","0.13","-0.00"
"1386.180","0.13","-0.00"
"1386.200","0.13","-0.00"
"1386.220","0.13","-0.00"
"1386.240","0.13","-0.00"
"1386.260","0.13","-0.00"
"1386.280","0.13","-0.00"
"1386.300","0.13","-0.00"
"1386.320","0.13","-0.00"
"1386.340","0.13","-0.00"
"1386.360","0.13","-0.00"
"1386.380","0.13","-0.00"
"1386.400","0.13","-0.00"
"1386.420","0.13","-0.00"
"1386.440","0.13","-0.00"
"1386.460","0.13","-0.00"
"1386.480","0.13","-0.00"
"1386.500","0.13","-0.00"
"1386.520","0.13","-0.00"
"1386.540","0.13","-0.00"
"1386.560","0.13","-0.00"
"1386.580","0.13","-0.00"
"1386.600","0.13","-0.00"
"1386.620","0.13","-0.00"
"1386.640","0.13","-0.00"
"1386.660","0.13","-0.00"
"1386.680","0.13","-0.00"
"1386.700","0.13","-0.00"
"1386.720","0.13","-0.00"
"1386.740","0.13","-0.00"
"1386.760","0.13","-0.00"
"1386.780","0.13","-0.00"
"1386.800","0.13","-0.00"
"1386.820","0.13","-0.00"
"1386.840","0.13","-0.00"
"1386.860","0.13","-0.00"
"1386.880","0.13","-0.00"
"1386.900","0.13","-0.00"
"1386.920","0.13","-0.00"
"1386.940","0.13","-0.00"
"1386.960","0.13","-0.00"
"1386.980","0.13","-0.00"
"1387.000","0.13","-0.00"
"1387.020","0.13","-0.00"
"1387.040","0.13","-0.00"
"1387.060","0.13","-0.00"
"1387.080","0.13","-0.00"
"1387.100","0.13","-0.00"
"1387.120","0.13","-0.00"
"1387.140","0.13","-0.00"
"1387.160","0.13","-0.00"
"1387.180","0.13","-0.00"
"1387.200","0.13","-0.00"
"1387.220","0.13","-0.00"
"1387.240","0.13","-0.00"
"1387.260","0.13","-0.00"
"1387.280","0.13","-0.00"
"1387.300","0.13","-0.00"
"1387.320","0.13","-0.00"
"1387.340","0.13","-0.00"
"1387.360","0.13","-0.00"
"1387.380","0.13","-0.00"
"1387.400","0.13","-0.00"
"1387.420","0.13","-0.00"
"1387.440","0.13","-0.00"
"1387.460","0.13","-0.00"
"1387.480","0.13","-0.00"
"1387.500","0.13","-0.00"
"1387.520","0.13","-0.00"
"1387.540","0.13","-0.00"
"1387.560","0.13","-0.00"
"1387.580","0.13","-0.00"
"1387.600","0.13","-0.00"
"1387.620","0.13","-0.00"
"1387.640","0.13","-0.00"
"1387.660","0.13","-0.00"
"1387.680","0.13","-0.00"
"1387.700","0.13","-0.00"
"1387.720","0.13","-0.00"
"1387.740","0.13","-0.00"
"1387.760","0.13","-0.00"
"1387.780","0.13","-0.00"
"1387.800","0.13","-0.00"
"1387.820","0.13","-0.00"
"1387.840","0.13","-0.00"
"1387.860","0.13","-0.00"
"1387.880","0.13","-0.00"
"1387.900","0.13","-0.00"
"1387.920","0.13","-0.00"
"1387.940","0.13","-0.00"
"1387.960","0.13","-0.00"
"1387.980","0.13","-0.00"
"1388.000","0.13","-0.00"
"1388.020","0.13","-0.00"
"1388.040","0.13","-0.00"
"1388.060","0.13","-0.00"
"1388.080","0.13","-0.00"
"1388.100","0.13","-0.00"
"1388.120","0.13","-0.00"
"1388.140","0.13","-0.00"
"1388.160","0.13","-0.00"
"1388.180","0.13","-0.00"
"1388.200","0.13","-0.00"
"1388.220","0.13","-0.00"
"1388.240","0.13","-0.00"
"1388.260","0.13","-0.00"
"1388.280","0.13","-0.00"
"1388.300","0.13","-0.00"
"1388.320","0.14","-0.00"
"1388.340","0.14","-0.00"
"1388.360","0.14","-0.01"
"1388.380","0.13","-0.00"
"1388.400","0.10","-0.00"
"1388.420","0.10","-0.00"
"1388.440","0.12","-0.00"
"1388.460","0.20","-0.01"
"1388.480","0.29","-0.01"
"1388.500","0.35","-0.01"
"1388.520","0.35","-0.01"
"1388.540","0.30","-0.02"
"1388.560","0.24","-0.01"
"1388.580","0.20","-0.01"
"1388.600","0.20","-0.00"
"1388.620","0.23","-0.00"
"1388.640","0.27","-0.00"
"1388.660","0.30","-0.00"
"1388.680","0.32","-0.00"
"1388.700","0.32","-0.01"
"1388.720","0.31","-0.00"
"1388.740","0.31","-0.00"
"1388.760","0.30","-0.00"
"1388.780","0.30","-0.00"
"1388.800","0.30","-0.00"
"1388.820","0.31","-0.00"
"1388.840","0.31","-0.00"
"1388.860","0.31","-0.00"
"1388.880","0.31","-0.00"
"1388.900","0.31","-0.00"
"1388.920","0.31","-0.00"
"1388.940","0.31","-0.00"
"1388.960","0.31","-0.00"
"1388.980","0.31","-0.00"
"1389.000","0.30","-0.00"
"1389.020","0.30","-0.00"
"1389.040","0.30","-0.00"
"1389.060","0.30","-0.00"
"1389.080","0.30","-0.00"
"1389.100","0.30","-0.00"
"1389.120","0.30","-0.00"
"1389.140","0.30","-0.00"
"1389.160","0.30","-0.00"
"1389.180","0.30","-0.00"
"1389.200","0.31","-0.00"
"1389.220","0.31","-0.00"
"1389.240","0.31","-0.00"
"1389.260","0.31","-0.00"
"1389.280","0.31","-0.00"
"1389.300","0.30","-0.00"
"1389.320","0.30","-0.00"
"1389.340","0.30","-0.00"
"1389.360","0.30","-0.00"
"1389.380","0.30","-0.00"
"1389.400","0.30","-0.00"
"1389.420","0.30","-0.00"
"1389.440","0.30","-0.00"
"1389.460","0.30","-0.00"
"1389.480","0.30","-0.00"
"1389.500","0.30","-0.00"
"1389.520","0.30","-0.00"
"1389.540","0.30","-0.00"
"1389.560","0.30","-0.00"
"1389.580","0.30","-0.00"
"1389.600","0.30","-0.00"
"1389.620","0.30","-0.00"
"1389.640","0.30","-0.00"
"1389.660","0.30","-0.00"
"1389.680","0.30","-0.00"
"1389.700","0.30","-0.00"
"1389.720","0.30","-0.00"
"1389.740","0.30","-0.00"
"1389.760","0.30","-0.00"
"1389.780","0.30","-0.00"
"1389.800","0.30","-0.00"
"1389.820","0.30","-0.00"
"1389.840","0.30","-0.00"
"1389.860","0.30","-0.00"
"1389.880","0.30","-0.00"
"1389.900","0.30","-0.00"
"1389.920","0.30","-0.00"
"1389.940","0.30","-0.00"
"1389.960","0.30","-0.00"
"1389.980","0.30","-0.00"
"1390.000","0.30","-0.00"
"1390.020","0.30","-0.00"
"1390.040","0.30","-0.00"
"1390.060","0.30","-0.00"
"1390.080","0.30","-0.00"
"1390.100","0.30","-0.00"
"1390.120","0.30","-0.00"
"1390.140","0.30","-0.00"
"1390.160","0.30","-0.00"
"1390.180","0.30","-0.00"
"1390.200","0.30","-0.00"
"1390.220","0.30","-0.01"
"1390.240","0.30","-0.06"
"1390.260","0.30","-0.09"
"1390.280","0.29","-0.13"
"1390.300","0.27","-0.21"
"1390.320","0.25","-0.26"
"1390.340","0.22","-0.30"
"1390.360","0.19","-0.34"
"1390.380","0.18","-0.37"
"1390.400","0.17","-0.42"
"1390.420","0.17","-0.48"
"1390.440","0.18","-0.56"
"1390.460","0.19","-0.65"
"1390.480","0.19","-0.74"
"1390.500","0.20","-0.84"
"1390.520","0.20","-0.92"
"1390.540","0.20","-1.00"
"1390.560","0.20","-1.07"
"1390.580","0.20","-1.13"
"1390.600","0.20","-1.19"
"1390.620","0.19","-1.24"
"1390.640","0.19","-1.30"
"1390.660","0.19","-1.38"
"1390.680","0.19","-1.46"
"1390.700","0.20","-1.55"
"1390.720","0.20","-1.64"
"1390.740","0.20","-1.75"
"1390.760","0.20","-1.86"
"1390.780","0.21","-1.95"
"1390.800","0.21","-2.03"
"1390.820","0.20","-2.10"
"1390.840","0.20","-2.15"
"1390.860","0.20","-2.20"
"1390.880","0.19","-2.23"
"1390.900","0.19","-2.28"
"1390.920","0.19","-2.30"
"1390.940","0.18","-2.34"
"1390.960","0.18","-2.38"
"1390.980","0.18","-2.39"
"1391.000","0.17","-2.37"
"1391.020","0.16","-2.32"
"1391.040","0.15","-2.25"
"1391.060","0.14","-2.18"
"1391.080","0.13","-2.13"
"1391.100","0.13","-2.14"
"1391.120","0.13","-2.19"
"1391.140","0.13","-2.30"
"1391.160","0.14","-2.45"
"1391.180","0.14","-2.60"
"1391.200","0.15","-2.69"
"1391.220","0.15","-2.75"
"1391.240","0.14","-2.77"
"1391.260","0.14","-2.80"
"1391.280","0.14","-2.82"
"1391.300","0.14","-2.85"
"1391.320","0.14","-2.86"
"1391.340","0.13","-2.73"
"1391.360","0.12","-2.58"
"1391.380","0.10","-2.12"
"1391.400","0.08","-1.88"
"1391.420","0.08","-1.85"
"1391.440","0.08","-1.95"
"1391.460","0.09","-2.18"
"1391.480","0.10","-2.53"
"1391.500","0.12","-3.05"
"1391.520","0.14","-3.59"
"1391.540","0.16","-4.03"
"1391.560","0.17","-4.45"
"1391.580","0.19","-4.85"
"1391.600","0.20","-5.23"
"1391.620","0.20","-5.47"
"1391.640","0.20","-5.52"
"1391.660","0.20","-5.44"
"1391.680","0.19","-5.25"
"1391.700","0.18","-5.13"
"1391.720","0.17","-4.95"
"1391.740","0.16","-4.72"
"1391.760","0.16","-4.62"
"1391.780","0.16","-4.79"
"1391.800","0.17","-5.12"
"1391.820","0.18","-5.55"
"1391.840","0.19","-5.87"
"1391.860","0.19","-6.00"
"1391.880","0.18","-5.92"
"1391.900","0.17","-5.38"
"1391.920","0.14","-4.78"
"1391.940","0.13","-4.32"
"1391.960","0.12","-4.08"
"1391.980","0.12","-4.08"
"1392.000","0.13","-4.46"
"1392.020","0.15","-5.11"
"1392.040","0.16","-5.67"
"1392.060","0.17","-5.99"
"1392.080","0.17","-6.11"
"1392.100","0.16","-6.06"
"1392.120","0.15","-5.78"
"1392.140","0.15","-5.62"
"1392.160","0.15","-5.62"
"1392.180","0.15","-5.71"
"1392.200","0.15","-5.90"
"1392.220","0.16","-6.48"
"1392.240","0.17","-6.90"
"1392.260","0.18","-7.15"
"1392.280","0.18","-7.23"
"1392.300","0.16","-6.82"
"1392.320","0.15","-6.18"
"1392.340","0.13","-5.70"
"1392.360","0.13","-5.52"
"1392.380","0.13","-5.59"
"1392.400","0.13","-5.78"
"1392.420","0.13","-5.88"
"1392.440","0.13","-5.90"
"1392.460","0.13","-5.89"
"1392.480","0.13","-5.94"
"1392.500","0.13","-6.06"
"1392.520","0.13","-6.18"
"1392.540","0.13","-6.34"
"1392.560","0.14","-6.57"
"1392.580","0.14","-6.77"
"1392.600","0.14","-6.87"
"1392.620","0.14","-6.79"
"1392.640","0.13","-6.27"
"1392.660","0.11","-5.77"
"1392.680","0.11","-5.56"
"1392.700","0.11","-5.53"
"1392.720","0.11","-5.97"
"1392.740","0.12","-6.38"
"1392.760","0.13","-6.76"
"1392.780","0.13","-6.96"
"1392.800","0.13","-7.00"
"1392.820","0.13","-6.89"
"1392.840","0.12","-6.87"
"1392.860","0.13","-7.28"
"1392.880","0.13","-7.26"
"1392.900","0.12","-6.91"
"1392.920","0.11","-6.24"
"1392.940","0.10","-5.67"
"1392.960","0.08","-4.97"
"1392.980","0.07","-4.43"
"1393.000","0.07","-4.18"
"1393.020","0.07","-4.15"
"1393.040","0.07","-4.32"
"1393.060","0.08","-4.76"
"1393.080","0.09","-5.67"
"1393.100","0.10","-6.53"
"1393.120","0.11","-6.97"
"1393.140","0.12","-7.53"
"1393.160","0.13","-8.34"
"1393.180","0.14","-9.33"
"1393.200","0.15","-10.09"
"1393.220","0.16","-10.52"
"1393.240","0.15","-9.93"
"1393.260","0.13","-8.74"
"1393.280","0.12","-7.90"
"1393.300","0.10","-7.17"
"1393.320","0.09","-6.57"
"1393.340","0.08","-5.91"
"1393.360","0.08","-5.39"
"1393.380","0.08","-5.53"
"1393.400","0.10","-6.80"
"1393.420","0.13","-9.10"
"1393.440","0.16","-11.20"
"1393.460","0.18","-13.00"
"1393.480","0.20","-14.79"
"1393.500","0.22","-16.14"
"1393.520","0.24","-17.49"
"1393.540","0.26","-18.79"
"1393.560","0.27","-19.89"
"1393.580","0.29","-20.84"
"1393.600","0.29","-21.42"
"1393.620","0.30","-21.71"
"1393.640","0.30","-21.83"
"1393.660","0.30","-21.90"
"1393.680","0.30","-22.10"
"1393.700","0.31","-22.59"
"1393.720","0.32","-23.04"
"1393.740","0.32","-23.35"
"1393.760","0.33","-23.93"
"1393.780","0.34","-24.55"
"1393.800","0.34","-25.00"
"1393.820","0.35","-25.10"
"1393.840","0.34","-24.79"
"1393.860","0.33","-24.13"
"1393.880","0.32","-23.39"
"1393.900","0.32","-22.91"
"1393.920","0.31","-22.56"
"1393.940","0.31","-22.39"
"1393.960","0.31","-22.41"
"1393.980","0.31","-22.57"
"1394.000","0.32","-22.75"
"1394.020","0.32","-22.71"
"1394.040","0.31","-22.31"
"1394.060","0.30","-21.75"
"1394.080","0.30","-21.33"
"1394.100","0.30","-21.39"
"1394.120","0.30","-21.77"
"1394.140","0.31","-22.20"
"1394.160","0.31","-22.44"
"1394.180","0.32","-22.55"
"1394.200","0.31","-22.42"
"1394.220","0.31","-22.15"
"1394.240","0.30","-21.30"
"1394.260","0.28","-20.21"
"1394.280","0.26","-18.99"
"1394.300","0.25","-17.85"
"1394.320","0.25","-17.83"
"1394.340","0.25","-18.31"
"1394.360","0.26","-18.48"
"1394.380","0.27","-19.59"
"1394.400","0.30","-21.27"
"1394.420","0.32","-22.84"
"1394.440","0.33","-23.64"
"1394.460","0.33","-23.55"
"1394.480","0.31","-22.24"
"1394.500","0.29","-21.00"
"1394.520","0.29","-20.85"
"1394.540","0.28","-19.90"
"1394.560","0.26","-18.70"
"1394.580","0.25","-17.69"
"1394.600","0.24","-17.31"
"1394.620","0.25","-17.86"
"1394.640","0.26","-18.97"
"1394.660","0.28","-19.86"
"1394.680","0.28","-20.29"
"1394.700","0.29","-20.72"
"1394.720","0.29","-20.93"
"1394.740","0.30","-21.44"
"1394.760","0.30","-21.41"
"1394.780","0.30","-21.38"
"1394.800","0.30","-21.77"
"1394.820","0.31","-22.12"
"1394.840","0.32","-23.13"
"1394.860","0.33","-23.73"
"1394.880","0.34","-24.03"
"1394.900","0.33","-23.91"
"1394.920","0.33","-23.56"
"1394.940","0.32","-23.04"
"1394.960","0.32","-22.70"
"1394.980","0.32","-22.79"
"1395.000","0.32","-22.93"
"1395.020","0.32","-22.62"
"1395.040","0.31","-22.43"
"1395.060","0.32","-22.66"
"1395.080","0.32","-22.99"
"1395.100","0.32","-22.80"
"1395.120","0.30","-21.52"
"1395.140","0.27","-19.30"
"1395.160","0.25","-17.63"
"1395.180","0.24","-17.30"
"1395.200","0.24","-17.23"
"1395.220","0.25","-17.65"
"1395.240","0.26","-18.45"
"1395.260","0.27","-19.67"
"1395.280","0.29","-21.10"
"1395.300","0.31","-22.44"
"1395.320","0.32","-22.97"
"1395.340","0.32","-23.18"
"1395.360","0.33","-23.60"
"1395.380","0.33","-23.59"
"1395.400","0.33","-23.33"
"1395.420","0.32","-22.98"
"1395.440","0.32","-22.74"
"1395.460","0.31","-22.47"
"1395.480","0.31","-22.13"
"1395.500","0.30","-21.61"
"1395.520","0.29","-20.94"
"1395.540","0.29","-20.43"
"1395.560","0.28","-20.38"
"1395.580","0.29","-20.42"
"1395.600","0.28","-19.94"
"1395.620","0.27","-19.60"
"1395.640","0.27","-19.33"
"1395.660","0.27","-19.61"
"1395.680","0.28","-20.07"
"1395.700","0.29","-20.38"
"1395.720","0.29","-20.64"
"1395.740","0.29","-20.99"
"1395.760","0.30","-21.33"
"1395.780","0.29","-20.99"
"1395.800","0.28","-20.13"
"1395.820","0.26","-18.29"
"1395.840","0.24","-16.90"
"1395.860","0.23","-16.50"
"1395.880","0.23","-16.49"
"1395.900","0.23","-16.71"
"1395.920","0.24","-17.50"
"1395.940","0.26","-18.74"
"1395.960","0.28","-20.23"
"1395.980","0.30","-21.45"
"1396.000","0.31","-21.97"
