"Format","MoTeC CSV File",,,"Workbook","Aero Platform"
"Venue","fuji gp",,,"Worksheet","Aero Map"
"Vehicle","acuransxevo22gt3",,,"Vehicle Desc","acuransxevo22gt3"
"Driver","Chris Thompson21",,,"Engine ID",""
"Device","ADL"
"Comment","Simflow\SimFlow_Fuji_RACE.sto",,,"Session","Race"
"Log Date","7/4/2025",,,"Origin Time","0.000","s"
"Log Time","6:11:50 AM",,,"Start Time","0.000","s"
"Sample Rate","50.000","Hz",,"End Time","2781.967","s"
"Duration","2781.967","s",,"Start Distance","0","ft"
"Range","Lap 17 (selection)",,,"End Distance","365562","ft"
"Beacon Markers","211.810 319.293 440.367 543.706 650.485 752.948 856.157 958.253 1060.940 1164.776 1267.015 1368.946 1470.900 1572.927 1675.424 1777.263 1879.471 1980.708 2082.033 2190.579 2327.499 2429.881 2531.375 2632.901 2735.376 "


"Time","Rake Angle","Aero Map Proxy"
"s","deg",""


"281.640","0.11","-17.87"
"281.660","0.10","-16.71"
"281.680","0.09","-15.65"
"281.700","0.09","-14.96"
"281.720","0.08","-13.49"
"281.740","0.07","-12.29"
"281.760","0.06","-10.40"
"281.780","0.06","-9.41"
"281.800","0.05","-8.71"
"281.820","0.06","-10.06"
"281.840","0.08","-13.03"
"281.860","0.08","-13.87"
"281.880","0.08","-13.60"
"281.900","0.08","-13.14"
"281.920","0.08","-14.44"
"281.940","0.10","-16.88"
"281.960","0.10","-16.50"
"281.980","0.09","-15.21"
"282.000","0.08","-13.13"
"282.020","0.07","-12.79"
"282.040","0.08","-14.23"
"282.060","0.10","-18.08"
"282.080","0.15","-25.58"
"282.100","0.19","-32.90"
"282.120","0.22","-38.14"
"282.140","0.24","-41.35"
"282.160","0.25","-43.32"
"282.180","0.26","-45.56"
"282.200","0.28","-47.77"
"282.220","0.31","-52.84"
"282.240","0.36","-60.71"
"282.260","0.41","-70.26"
"282.280","0.47","-78.69"
"282.300","0.50","-84.14"
"282.320","0.52","-86.92"
"282.340","0.53","-88.46"
"282.360","0.54","-89.00"
"282.380","0.55","-89.72"
"282.400","0.56","-90.98"
"282.420","0.58","-93.06"
"282.440","0.60","-95.38"
"282.460","0.60","-95.23"
"282.480","0.58","-92.35"
"282.500","0.57","-89.09"
"282.520","0.57","-88.78"
"282.540","0.59","-90.54"
"282.560","0.61","-93.69"
"282.580","0.62","-94.69"
"282.600","0.62","-93.36"
"282.620","0.60","-89.87"
"282.640","0.58","-86.21"
"282.660","0.56","-82.96"
"282.680","0.56","-82.57"
"282.700","0.57","-83.53"
"282.720","0.60","-86.45"
"282.740","0.62","-89.18"
"282.760","0.63","-89.22"
"282.780","0.61","-86.55"
"282.800","0.58","-81.28"
"282.820","0.55","-76.59"
"282.840","0.53","-73.71"
"282.860","0.54","-73.98"
"282.880","0.56","-76.32"
"282.900","0.58","-77.88"
"282.920","0.57","-77.13"
"282.940","0.55","-73.51"
"282.960","0.52","-69.02"
"282.980","0.49","-64.73"
"283.000","0.46","-60.59"
"283.020","0.44","-57.23"
"283.040","0.42","-54.59"
"283.060","0.42","-53.60"
"283.080","0.43","-54.98"
"283.100","0.45","-57.02"
"283.120","0.45","-57.72"
"283.140","0.45","-56.67"
"283.160","0.43","-54.12"
"283.180","0.41","-51.06"
"283.200","0.39","-48.64"
"283.220","0.40","-49.73"
"283.240","0.42","-51.27"
"283.260","0.42","-51.93"
"283.280","0.42","-51.54"
"283.300","0.40","-49.02"
"283.320","0.36","-43.54"
"283.340","0.31","-37.55"
"283.360","0.28","-34.46"
"283.380","0.28","-33.86"
"283.400","0.29","-35.63"
"283.420","0.32","-38.11"
"283.440","0.32","-38.64"
"283.460","0.31","-37.28"
"283.480","0.29","-34.95"
"283.500","0.28","-33.58"
"283.520","0.28","-33.27"
"283.540","0.30","-35.58"
"283.560","0.32","-37.95"
"283.580","0.33","-39.52"
"283.600","0.33","-39.71"
"283.620","0.33","-38.92"
"283.640","0.32","-37.64"
"283.660","0.32","-37.39"
"283.680","0.32","-37.13"
"283.700","0.31","-36.33"
"283.720","0.31","-36.15"
"283.740","0.30","-34.76"
"283.760","0.28","-32.50"
"283.780","0.27","-31.04"
"283.800","0.26","-30.69"
"283.820","0.27","-31.59"
"283.840","0.30","-34.35"
"283.860","0.31","-35.96"
"283.880","0.32","-37.26"
"283.900","0.32","-36.60"
"283.920","0.30","-35.09"
"283.940","0.28","-32.40"
"283.960","0.27","-31.13"
"283.980","0.27","-30.77"
"284.000","0.27","-31.21"
"284.020","0.27","-30.74"
"284.040","0.26","-30.09"
"284.060","0.25","-29.06"
"284.080","0.25","-28.30"
"284.100","0.25","-28.97"
"284.120","0.27","-30.64"
"284.140","0.30","-33.53"
"284.160","0.32","-36.16"
"284.180","0.33","-36.83"
"284.200","0.33","-37.31"
"284.220","0.32","-36.09"
"284.240","0.30","-33.59"
"284.260","0.28","-31.51"
"284.280","0.29","-31.96"
"284.300","0.29","-32.20"
"284.320","0.29","-32.13"
"284.340","0.30","-33.09"
"284.360","0.30","-33.71"
"284.380","0.28","-31.12"
"284.400","0.25","-27.68"
"284.420","0.24","-26.44"
"284.440","0.23","-25.41"
"284.460","0.24","-26.60"
"284.480","0.27","-29.75"
"284.500","0.29","-32.43"
"284.520","0.30","-33.22"
"284.540","0.29","-32.26"
"284.560","0.25","-27.95"
"284.580","0.21","-23.21"
"284.600","0.19","-20.73"
"284.620","0.16","-17.54"
"284.640","0.14","-15.95"
"284.660","0.16","-17.31"
"284.680","0.16","-18.04"
"284.700","0.18","-19.87"
"284.720","0.20","-22.04"
"284.740","0.20","-22.76"
"284.760","0.20","-22.93"
"284.780","0.20","-22.24"
"284.800","0.17","-18.84"
"284.820","0.16","-17.70"
"284.840","0.16","-17.90"
"284.860","0.17","-19.20"
"284.880","0.18","-20.59"
"284.900","0.18","-19.99"
"284.920","0.15","-17.58"
"284.940","0.13","-14.68"
"284.960","0.10","-11.89"
"284.980","0.11","-12.74"
"285.000","0.14","-16.42"
"285.020","0.18","-20.21"
"285.040","0.21","-23.95"
"285.060","0.23","-25.97"
"285.080","0.23","-26.62"
"285.100","0.22","-25.80"
"285.120","0.20","-23.54"
"285.140","0.19","-21.35"
"285.160","0.17","-19.77"
"285.180","0.16","-17.99"
"285.200","0.15","-17.25"
"285.220","0.13","-15.16"
"285.240","0.12","-13.82"
"285.260","0.11","-13.00"
"285.280","0.11","-12.60"
"285.300","0.12","-14.25"
"285.320","0.15","-17.35"
"285.340","0.16","-19.12"
"285.360","0.17","-20.07"
"285.380","0.17","-20.00"
"285.400","0.14","-16.73"
"285.420","0.12","-13.56"
"285.440","0.11","-12.66"
"285.460","0.12","-13.94"
"285.480","0.16","-18.79"
"285.500","0.21","-24.78"
"285.520","0.24","-28.64"
"285.540","0.25","-29.72"
"285.560","0.24","-28.65"
"285.580","0.21","-24.92"
"285.600","0.21","-24.56"
"285.620","0.17","-20.01"
"285.640","0.13","-15.06"
"285.660","0.10","-12.39"
"285.680","0.10","-12.43"
"285.700","0.09","-11.18"
"285.720","0.13","-15.42"
"285.740","0.18","-21.92"
"285.760","0.21","-25.04"
"285.780","0.21","-25.24"
"285.800","0.21","-25.47"
"285.820","0.21","-24.83"
"285.840","0.19","-23.08"
"285.860","0.18","-21.94"
"285.880","0.18","-21.39"
"285.900","0.18","-21.31"
"285.920","0.17","-20.75"
"285.940","0.16","-19.79"
"285.960","0.17","-20.17"
"285.980","0.17","-21.31"
"286.000","0.17","-21.02"
"286.020","0.17","-21.22"
"286.040","0.19","-22.78"
"286.060","0.19","-23.23"
"286.080","0.19","-23.60"
"286.100","0.20","-24.51"
"286.120","0.19","-23.96"
"286.140","0.18","-22.19"
"286.160","0.16","-19.67"
"286.180","0.14","-17.34"
"286.200","0.13","-15.92"
"286.220","0.13","-16.41"
"286.240","0.14","-17.65"
"286.260","0.16","-19.82"
"286.280","0.20","-25.20"
"286.300","0.24","-29.57"
"286.320","0.23","-28.71"
"286.340","0.23","-28.16"
"286.360","0.20","-24.89"
"286.380","0.15","-18.83"
"286.400","0.13","-16.82"
"286.420","0.14","-17.17"
"286.440","0.15","-19.05"
"286.460","0.18","-22.12"
"286.480","0.20","-25.08"
"286.500","0.21","-26.23"
"286.520","0.19","-24.46"
"286.540","0.17","-21.92"
"286.560","0.14","-18.29"
"286.580","0.13","-16.52"
"286.600","0.14","-17.24"
"286.620","0.14","-17.99"
"286.640","0.15","-19.79"
"286.660","0.17","-21.22"
"286.680","0.16","-20.86"
"286.700","0.15","-19.91"
"286.720","0.15","-19.09"
"286.740","0.14","-18.18"
"286.760","0.12","-16.20"
"286.780","0.12","-15.03"
"286.800","0.12","-15.51"
"286.820","0.11","-15.04"
"286.840","0.12","-16.15"
"286.860","0.14","-19.03"
"286.880","0.14","-18.71"
"286.900","0.12","-15.87"
"286.920","0.10","-13.67"
"286.940","0.08","-10.74"
"286.960","0.07","-9.86"
"286.980","0.08","-11.19"
"287.000","0.09","-12.20"
"287.020","0.10","-13.17"
"287.040","0.10","-12.96"
"287.060","0.10","-13.02"
"287.080","0.10","-13.01"
"287.100","0.09","-12.94"
"287.120","0.10","-14.13"
"287.140","0.11","-14.79"
"287.160","0.11","-14.73"
"287.180","0.10","-14.37"
"287.200","0.09","-12.69"
"287.220","0.08","-11.16"
"287.240","0.07","-9.67"
"287.260","0.06","-8.80"
"287.280","0.06","-8.32"
"287.300","0.06","-9.05"
"287.320","0.07","-10.41"
"287.340","0.08","-11.75"
"287.360","0.09","-12.52"
"287.380","0.09","-12.36"
"287.400","0.09","-12.56"
"287.420","0.08","-12.21"
"287.440","0.08","-11.87"
"287.460","0.08","-11.49"
"287.480","0.08","-11.71"
"287.500","0.08","-12.10"
"287.520","0.08","-12.36"
"287.540","0.09","-13.21"
"287.560","0.09","-13.46"
"287.580","0.09","-13.75"
"287.600","0.10","-15.03"
"287.620","0.09","-13.76"
"287.640","0.08","-12.70"
"287.660","0.07","-11.12"
"287.680","0.08","-12.21"
"287.700","0.09","-13.47"
"287.720","0.08","-12.82"
"287.740","0.06","-8.97"
"287.760","0.02","-3.00"
"287.780","-0.00","0.55"
"287.800","0.01","-1.05"
"287.820","0.04","-6.34"
"287.840","0.08","-12.44"
"287.860","0.11","-16.92"
"287.880","0.13","-19.39"
"287.900","0.13","-19.46"
"287.920","0.11","-17.31"
"287.940","0.09","-14.64"
"287.960","0.09","-13.52"
"287.980","0.10","-16.08"
"288.000","0.13","-19.94"
"288.020","0.14","-21.54"
"288.040","0.13","-20.62"
"288.060","0.12","-18.92"
"288.080","0.11","-17.62"
"288.100","0.11","-17.14"
"288.120","0.10","-16.39"
"288.140","0.10","-15.79"
"288.160","0.10","-15.25"
"288.180","0.09","-15.02"
"288.200","0.08","-13.33"
"288.220","0.06","-9.18"
"288.240","0.06","-9.63"
"288.260","0.08","-12.98"
"288.280","0.13","-21.00"
"288.300","0.17","-27.80"
"288.320","0.19","-31.54"
"288.340","0.18","-29.17"
"288.360","0.15","-24.21"
"288.380","0.12","-19.30"
"288.400","0.10","-16.22"
"288.420","0.11","-17.51"
"288.440","0.11","-18.65"
"288.460","0.11","-17.41"
"288.480","0.09","-15.07"
"288.500","0.08","-12.78"
"288.520","0.10","-15.97"
"288.540","0.12","-19.34"
"288.560","0.15","-24.27"
"288.580","0.17","-28.63"
"288.600","0.19","-32.45"
"288.620","0.21","-35.37"
"288.640","0.23","-38.02"
"288.660","0.24","-40.05"
"288.680","0.23","-37.98"
"288.700","0.21","-35.90"
"288.720","0.20","-33.03"
"288.740","0.21","-35.79"
"288.760","0.23","-38.20"
"288.780","0.24","-40.83"
"288.800","0.26","-43.70"
"288.820","0.27","-44.65"
"288.840","0.27","-44.55"
"288.860","0.25","-42.18"
"288.880","0.27","-44.23"
"288.900","0.29","-48.88"
"288.920","0.32","-52.63"
"288.940","0.32","-52.87"
"288.960","0.27","-45.50"
"288.980","0.24","-40.19"
"289.000","0.25","-41.30"
"289.020","0.31","-50.75"
"289.040","0.36","-59.76"
"289.060","0.37","-60.73"
"289.080","0.34","-56.35"
"289.100","0.32","-52.19"
"289.120","0.31","-50.67"
"289.140","0.32","-51.33"
"289.160","0.32","-51.66"
"289.180","0.33","-53.23"
"289.200","0.33","-54.07"
"289.220","0.37","-59.95"
"289.240","0.41","-65.49"
"289.260","0.43","-69.10"
"289.280","0.42","-67.14"
"289.300","0.37","-59.19"
"289.320","0.34","-54.50"
"289.340","0.34","-53.88"
"289.360","0.36","-57.05"
"289.380","0.37","-59.02"
"289.400","0.40","-62.70"
"289.420","0.40","-62.25"
"289.440","0.38","-58.70"
"289.460","0.36","-56.90"
"289.480","0.33","-51.61"
"289.500","0.33","-50.67"
"289.520","0.37","-56.87"
"289.540","0.39","-60.53"
"289.560","0.41","-63.52"
"289.580","0.40","-62.05"
"289.600","0.36","-54.84"
"289.620","0.32","-48.97"
"289.640","0.29","-44.29"
"289.660","0.27","-42.21"
"289.680","0.27","-41.96"
"289.700","0.27","-41.42"
"289.720","0.25","-38.04"
"289.740","0.24","-36.77"
"289.760","0.25","-38.43"
"289.780","0.28","-42.94"
"289.800","0.29","-44.51"
"289.820","0.27","-41.67"
"289.840","0.22","-34.18"
"289.860","0.17","-25.99"
"289.880","0.14","-22.03"
"289.900","0.15","-22.68"
"289.920","0.18","-28.32"
"289.940","0.21","-32.70"
"289.960","0.20","-31.35"
"289.980","0.17","-26.46"
"290.000","0.12","-19.39"
"290.020","0.11","-17.24"
"290.040","0.11","-17.27"
"290.060","0.12","-18.43"
"290.080","0.13","-20.97"
"290.100","0.16","-25.04"
"290.120","0.20","-31.34"
"290.140","0.23","-36.16"
"290.160","0.26","-40.76"
"290.180","0.29","-44.77"
"290.200","0.31","-47.55"
"290.220","0.31","-48.21"
"290.240","0.32","-48.92"
"290.260","0.32","-48.46"
"290.280","0.33","-50.58"
"290.300","0.37","-56.77"
"290.320","0.44","-67.15"
"290.340","0.48","-72.91"
"290.360","0.49","-73.78"
"290.380","0.47","-69.65"
"290.400","0.42","-62.25"
"290.420","0.42","-62.61"
"290.440","0.44","-64.78"
"290.460","0.48","-70.42"
"290.480","0.49","-71.71"
"290.500","0.48","-69.14"
"290.520","0.44","-64.06"
"290.540","0.39","-56.14"
"290.560","0.37","-52.94"
"290.580","0.36","-51.44"
"290.600","0.36","-50.96"
"290.620","0.35","-50.74"
"290.640","0.34","-48.80"
"290.660","0.32","-45.13"
"290.680","0.29","-40.80"
"290.700","0.28","-40.24"
"290.720","0.27","-38.52"
"290.740","0.28","-39.44"
"290.760","0.28","-39.25"
"290.780","0.27","-38.37"
"290.800","0.28","-39.66"
"290.820","0.29","-40.77"
"290.840","0.31","-44.10"
"290.860","0.32","-45.37"
"290.880","0.35","-48.40"
"290.900","0.38","-52.49"
"290.920","0.40","-56.07"
"290.940","0.43","-59.03"
"290.960","0.43","-59.67"
"290.980","0.42","-56.86"
"291.000","0.41","-55.39"
"291.020","0.42","-57.62"
"291.040","0.44","-58.90"
"291.060","0.46","-61.58"
"291.080","0.47","-62.48"
"291.100","0.45","-59.25"
"291.120","0.42","-55.76"
"291.140","0.41","-53.84"
"291.160","0.40","-52.38"
"291.180","0.40","-51.77"
"291.200","0.40","-52.66"
"291.220","0.40","-51.83"
"291.240","0.40","-51.70"
"291.260","0.40","-51.55"
"291.280","0.39","-49.97"
"291.300","0.39","-49.91"
"291.320","0.38","-48.71"
"291.340","0.39","-49.91"
"291.360","0.39","-49.54"
"291.380","0.38","-48.27"
"291.400","0.38","-47.76"
"291.420","0.36","-44.76"
"291.440","0.34","-42.18"
"291.460","0.32","-40.42"
"291.480","0.31","-38.63"
"291.500","0.30","-36.82"
"291.520","0.29","-35.79"
"291.540","0.29","-36.32"
"291.560","0.31","-38.21"
"291.580","0.33","-40.70"
"291.600","0.34","-41.69"
"291.620","0.34","-41.76"
"291.640","0.32","-38.92"
"291.660","0.30","-37.03"
"291.680","0.29","-35.30"
"291.700","0.28","-33.70"
"291.720","0.28","-34.39"
"291.740","0.28","-33.95"
"291.760","0.28","-34.25"
"291.780","0.29","-35.16"
"291.800","0.30","-36.29"
"291.820","0.31","-37.53"
"291.840","0.33","-39.16"
"291.860","0.33","-40.08"
"291.880","0.33","-39.86"
"291.900","0.33","-39.12"
"291.920","0.30","-36.44"
"291.940","0.29","-34.32"
"291.960","0.27","-32.16"
"291.980","0.27","-31.46"
"292.000","0.29","-34.53"
"292.020","0.34","-40.29"
"292.040","0.40","-46.33"
"292.060","0.44","-51.38"
"292.080","0.46","-53.00"
"292.100","0.43","-49.64"
"292.120","0.39","-44.83"
"292.140","0.34","-39.32"
"292.160","0.32","-36.86"
"292.180","0.33","-37.29"
"292.200","0.35","-39.28"
"292.220","0.35","-39.71"
"292.240","0.35","-39.37"
"292.260","0.34","-38.10"
"292.280","0.32","-36.35"
"292.300","0.31","-34.29"
"292.320","0.29","-32.85"
"292.340","0.29","-32.45"
"292.360","0.30","-32.85"
"292.380","0.30","-33.68"
"292.400","0.32","-35.34"
"292.420","0.33","-36.37"
"292.440","0.34","-37.46"
"292.460","0.35","-38.31"
"292.480","0.35","-38.69"
"292.500","0.34","-37.74"
"292.520","0.32","-35.47"
"292.540","0.31","-33.99"
"292.560","0.31","-34.27"
"292.580","0.32","-34.81"
"292.600","0.33","-35.90"
"292.620","0.35","-37.65"
"292.640","0.37","-39.77"
"292.660","0.38","-40.43"
"292.680","0.37","-39.42"
"292.700","0.35","-38.00"
"292.720","0.34","-36.05"
"292.740","0.32","-34.33"
"292.760","0.31","-33.42"
"292.780","0.31","-32.95"
"292.800","0.31","-32.99"
"292.820","0.33","-34.56"
"292.840","0.35","-36.64"
"292.860","0.34","-35.98"
"292.880","0.32","-34.02"
"292.900","0.31","-32.96"
"292.920","0.30","-31.98"
"292.940","0.28","-29.22"
"292.960","0.27","-27.79"
"292.980","0.28","-28.78"
"293.000","0.28","-29.26"
"293.020","0.28","-28.67"
"293.040","0.28","-28.62"
"293.060","0.28","-28.90"
"293.080","0.27","-27.63"
"293.100","0.27","-27.88"
"293.120","0.28","-28.40"
"293.140","0.29","-29.40"
"293.160","0.29","-29.74"
"293.180","0.28","-28.44"
"293.200","0.32","-32.86"
"293.220","0.36","-36.39"
"293.240","0.34","-34.79"
"293.260","0.33","-33.86"
"293.280","0.34","-34.50"
"293.300","0.33","-33.72"
"293.320","0.25","-25.02"
"293.340","0.19","-19.06"
"293.360","0.16","-16.65"
"293.380","0.15","-15.04"
"293.400","0.15","-15.55"
"293.420","0.18","-17.93"
"293.440","0.20","-19.95"
"293.460","0.21","-21.53"
"293.480","0.21","-21.36"
"293.500","0.20","-20.58"
"293.520","0.19","-19.65"
"293.540","0.18","-18.48"
"293.560","0.17","-17.75"
"293.580","0.18","-18.42"
"293.600","0.19","-19.37"
"293.620","0.19","-20.10"
"293.640","0.22","-22.32"
"293.660","0.24","-24.71"
"293.680","0.25","-26.29"
"293.700","0.26","-27.37"
"293.720","0.28","-29.14"
"293.740","0.29","-30.38"
"293.760","0.29","-30.43"
"293.780","0.30","-31.38"
"293.800","0.31","-32.18"
"293.820","0.31","-31.88"
"293.840","0.31","-31.44"
"293.860","0.30","-30.98"
"293.880","0.30","-31.03"
"293.900","0.30","-30.93"
"293.920","0.30","-30.72"
"293.940","0.30","-30.85"
"293.960","0.30","-30.50"
"293.980","0.28","-28.26"
"294.000","0.25","-25.57"
"294.020","0.24","-24.05"
"294.040","0.23","-23.17"
"294.060","0.22","-22.70"
"294.080","0.23","-23.14"
"294.100","0.24","-24.48"
"294.120","0.25","-25.20"
"294.140","0.24","-25.02"
"294.160","0.23","-23.72"
"294.180","0.22","-22.89"
"294.200","0.22","-22.27"
"294.220","0.21","-22.00"
"294.240","0.20","-20.80"
"294.260","0.20","-20.76"
"294.280","0.21","-21.90"
"294.300","0.22","-22.90"
"294.320","0.23","-23.92"
"294.340","0.24","-24.79"
"294.360","0.25","-25.43"
"294.380","0.24","-24.85"
"294.400","0.23","-24.28"
"294.420","0.22","-22.75"
"294.440","0.21","-21.98"
"294.460","0.20","-21.19"
"294.480","0.21","-21.93"
"294.500","0.20","-21.11"
"294.520","0.20","-21.35"
"294.540","0.21","-21.81"
"294.560","0.21","-22.48"
"294.580","0.21","-21.70"
"294.600","0.20","-21.49"
"294.620","0.21","-22.18"
"294.640","0.21","-22.07"
"294.660","0.20","-21.18"
"294.680","0.20","-20.72"
"294.700","0.19","-19.74"
"294.720","0.17","-18.17"
"294.740","0.15","-16.26"
"294.760","0.14","-15.06"
"294.780","0.14","-15.00"
"294.800","0.15","-16.33"
"294.820","0.18","-19.19"
"294.840","0.20","-21.17"
"294.860","0.21","-22.76"
"294.880","0.21","-22.98"
"294.900","0.22","-24.01"
"294.920","0.22","-24.41"
"294.940","0.25","-27.00"
"294.960","0.28","-30.57"
"294.980","0.16","-17.09"
"295.000","0.33","-36.88"
"295.020","0.15","-16.47"
"295.040","0.20","-21.96"
"295.060","0.17","-18.48"
"295.080","0.18","-20.50"
"295.100","0.20","-21.90"
"295.120","0.12","-13.26"
"295.140","-0.10","11.38"
"295.160","-0.37","42.35"
"295.180","-0.26","29.38"
"295.200","0.04","-4.54"
"295.220","0.13","-14.53"
"295.240","0.22","-25.41"
"295.260","0.28","-31.63"
"295.280","0.29","-33.08"
"295.300","0.24","-27.70"
"295.320","0.16","-18.55"
"295.340","0.04","-4.98"
"295.360","-0.07","7.79"
"295.380","-0.16","18.56"
"295.400","-0.22","25.42"
"295.420","-0.23","27.30"
"295.440","-0.24","28.73"
"295.460","-0.23","27.63"
"295.480","-0.20","23.82"
"295.500","-0.18","21.18"
"295.520","-0.14","16.97"
"295.540","-0.07","8.11"
"295.560","0.20","-25.11"
"295.580","0.26","-31.94"
"295.600","0.61","-74.93"
"295.620","0.47","-58.83"
"295.640","0.54","-67.91"
"295.660","0.57","-71.30"
"295.680","0.50","-62.49"
"295.700","0.34","-43.55"
"295.720","-0.17","22.14"
"295.740","0.03","-4.21"
"295.760","-0.10","12.70"
"295.780","-0.01","1.09"
"295.800","-0.29","37.80"
"295.820","0.03","-4.02"
"295.840","0.15","-19.13"
"295.860","0.11","-14.29"
"295.880","0.11","-14.00"
"295.900","0.11","-13.93"
"295.920","0.14","-18.10"
"295.940","0.08","-11.13"
"295.960","0.10","-13.82"
"295.980","0.09","-12.47"
"296.000","0.10","-13.27"
"296.020","0.11","-15.43"
"296.040","0.12","-16.59"
"296.060","0.12","-15.95"
"296.080","0.11","-15.61"
"296.100","0.11","-15.69"
"296.120","0.11","-15.36"
"296.140","0.08","-11.55"
"296.160","0.04","-6.19"
"296.180","0.02","-2.90"
"296.200","0.01","-1.88"
"296.220","0.03","-4.79"
"296.240","0.11","-14.76"
"296.260","0.16","-21.68"
"296.280","0.18","-25.06"
"296.300","0.19","-27.27"
"296.320","0.17","-23.81"
"296.340","0.14","-20.02"
"296.360","0.11","-16.06"
"296.380","0.08","-12.00"
"296.400","0.07","-9.42"
"296.420","0.07","-9.30"
"296.440","0.07","-10.62"
"296.460","0.09","-13.20"
"296.480","0.11","-15.32"
"296.500","0.11","-16.05"
"296.520","0.11","-15.26"
"296.540","0.09","-12.78"
"296.560","0.07","-10.27"
"296.580","0.06","-8.37"
"296.600","0.05","-7.36"
"296.620","0.06","-8.24"
"296.640","0.07","-10.85"
"296.660","0.08","-11.69"
"296.680","0.08","-12.60"
"296.700","0.08","-11.87"
"296.720","0.08","-12.04"
"296.740","0.08","-12.33"
"296.760","0.08","-11.99"
"296.780","0.08","-11.76"
"296.800","0.06","-9.19"
"296.820","0.05","-8.05"
"296.840","0.06","-9.68"
"296.860","0.07","-11.42"
"296.880","0.09","-14.35"
"296.900","0.09","-14.48"
"296.920","0.09","-13.77"
"296.940","0.08","-12.00"
"296.960","0.07","-10.94"
"296.980","0.07","-10.24"
"297.000","0.07","-10.77"
"297.020","0.06","-9.81"
"297.040","0.06","-9.45"
"297.060","0.06","-9.54"
"297.080","0.06","-9.73"
"297.100","0.07","-10.50"
"297.120","0.06","-9.26"
"297.140","0.05","-7.63"
"297.160","0.05","-8.55"
"297.180","0.08","-12.65"
"297.200","0.10","-16.43"
"297.220","0.11","-17.00"
"297.240","0.09","-14.85"
"297.260","0.08","-12.85"
"297.280","0.08","-12.74"
"297.300","0.09","-14.42"
"297.320","0.08","-12.91"
"297.340","0.06","-9.74"
"297.360","0.04","-6.59"
"297.380","0.03","-5.06"
"297.400","0.03","-5.46"
"297.420","0.04","-6.98"
"297.440","0.05","-8.67"
"297.460","0.07","-12.31"
"297.480","0.11","-17.52"
"297.500","0.12","-20.25"
"297.520","0.14","-22.48"
"297.540","0.12","-19.47"
"297.560","0.09","-15.06"
"297.580","0.07","-11.08"
"297.600","0.06","-9.38"
"297.620","0.07","-12.31"
"297.640","0.08","-13.86"
"297.660","0.08","-13.84"
"297.680","0.07","-12.56"
"297.700","0.07","-12.07"
"297.720","0.08","-13.56"
"297.740","0.08","-13.73"
"297.760","0.08","-13.36"
"297.780","0.07","-12.70"
"297.800","0.07","-12.05"
"297.820","0.08","-12.94"
"297.840","0.07","-12.12"
"297.860","0.07","-12.33"
"297.880","0.08","-13.20"
"297.900","0.08","-14.21"
"297.920","0.10","-17.12"
"297.940","0.10","-17.02"
"297.960","0.10","-17.11"
"297.980","0.10","-16.79"
"298.000","0.08","-14.88"
"298.020","0.08","-13.99"
"298.040","0.08","-13.43"
"298.060","0.08","-13.97"
"298.080","0.09","-15.55"
"298.100","0.09","-15.23"
"298.120","0.09","-15.54"
"298.140","0.09","-16.04"
"298.160","0.09","-16.19"
"298.180","0.09","-16.00"
"298.200","0.08","-13.94"
"298.220","0.07","-12.99"
"298.240","0.08","-14.44"
"298.260","0.09","-16.49"
"298.280","0.10","-18.78"
"298.300","0.10","-18.78"
"298.320","0.10","-17.57"
"298.340","0.09","-15.94"
"298.360","0.08","-14.24"
"298.380","0.08","-14.33"
"298.400","0.09","-15.68"
"298.420","0.09","-16.67"
"298.440","0.09","-17.18"
"298.460","0.10","-18.46"
"298.480","0.11","-20.27"
"298.500","0.12","-22.64"
"298.520","0.13","-24.26"
"298.540","0.14","-24.89"
"298.560","0.15","-27.82"
"298.580","0.18","-33.18"
"298.600","0.21","-38.73"
"298.620","0.24","-44.11"
"298.640","0.26","-46.92"
"298.660","0.28","-50.05"
"298.680","0.30","-53.93"
"298.700","0.32","-57.97"
"298.720","0.36","-65.55"
"298.740","0.41","-74.02"
"298.760","0.46","-81.26"
"298.780","0.50","-87.66"
"298.800","0.53","-92.50"
"298.820","0.56","-98.07"
"298.840","0.59","-101.55"
"298.860","0.60","-103.29"
"298.880","0.61","-104.02"
"298.900","0.62","-105.01"
"298.920","0.63","-106.76"
"298.940","0.64","-106.60"
"298.960","0.64","-105.69"
"298.980","0.63","-104.04"
"299.000","0.62","-102.10"
"299.020","0.62","-100.67"
"299.040","0.62","-99.03"
"299.060","0.62","-98.26"
"299.080","0.61","-96.29"
"299.100","0.60","-94.05"
"299.120","0.59","-92.05"
"299.140","0.59","-92.00"
"299.160","0.61","-93.09"
"299.180","0.62","-94.17"
"299.200","0.62","-93.56"
"299.220","0.62","-93.19"
"299.240","0.63","-94.06"
"299.260","0.64","-94.51"
"299.280","0.64","-93.40"
"299.300","0.62","-90.13"
"299.320","0.59","-85.62"
"299.340","0.56","-81.23"
"299.360","0.54","-77.82"
"299.380","0.53","-75.00"
"299.400","0.51","-72.17"
"299.420","0.49","-68.44"
"299.440","0.47","-65.54"
"299.460","0.45","-63.42"
"299.480","0.45","-62.13"
"299.500","0.45","-62.27"
"299.520","0.46","-62.49"
"299.540","0.46","-63.44"
"299.560","0.47","-64.14"
"299.580","0.47","-63.70"
"299.600","0.48","-64.01"
"299.620","0.47","-63.36"
"299.640","0.47","-62.03"
