Driver,Chris Thompson21
Vehicle,acuransxevo22gt3
Venue,fuji gp
Session,Test
Session Date,02/07/2025
Session Time,21:06:13
Sample Rate,360,Hz
Session Duration,2.3,s

AirTemp,AirDensity,LapBestNLapLap,LFwearL,Alt,MemSoftPageFaultSec,LFtempM,LFpressure,AirPressure,Brake,Clutch,YawRate,LRshockDefl,BrakeABSactive,TrackTempCrew,BrakeABScutPct,BrakeRaw,ClutchRaw,CFSRrideHeight,LFwearR,CarDistAhead,LRTiresAvailable,CarDistBehind,PlayerTrackSurfaceMaterial,ChanAvgLatency,RRTiresAvailable,LRTiresUsed,RearTireSetsAvailable,ChanClockSkew,CpuUsageFG,ChanLatency,LapDist,LapDeltaToSessionBestLap,ChanPartnerQuality,SteeringWheelAngleMax,LRcoldPressure,ChanQuality,SteeringWheelLimiter,LFtempL,LapDeltaToBestLap_OK,CpuUsageBG,LFTiresUsed,IsOnTrack,LRtempR,FastRepairAvailable,P2P_Count,DriverMarker,IsOnTrackCar,Engine0_RPM,dpFuelAddKg,LapBestNLapTime,EngineWarnings,EnterExitReset,FastRepairUsed,FogLevel,LFbrakeLinePress,FrameRate,LFtempCL,SessionFlags,FrontTireSetsAvailable,Gear,LFshockDefl,FrontTireSetsUsed,FuelLevel,LRpressure,RFcoldPressure,FuelLevelPct,RRcoldPressure,LFtempCR,FuelPress,FuelUsePerHour,GpuUsage,HandbrakeRaw,LRtempCM,LFTiresAvailable,LFcoldPressure,LFrideHeight,LFshockVel,LFspeed,LFtempCM,LFtempR,RightTireSetsUsed,LFwearM,LRbrakeLinePress,LRrideHeight,LRshockVel,LRspeed,LRtempCL,LRtempCR,TrackWetness,LRtempL,LapDeltaToBestLap,LRtempM,LRwearL,LRwearM,SteeringWheelPctTorque,LRwearR,Lap,TireRR_RumblePitch,LapBestLap,LapBestLapTime,PitOptRepairLeft,LapCompleted,LapCurrentLapTime,dcTractionControl,LapDeltaToSessionBestLap_OK,LapDeltaToBestLap_DD,LapDeltaToOptimalLap,LapDeltaToOptimalLap_DD,LapDeltaToOptimalLap_OK,LapDeltaToSessionBestLap_DD,WaterLevel,LapDeltaToSessionLastlLap,LapDeltaToSessionLastlLap_DD,Voltage,LapDeltaToSessionLastlLap_OK,LapDeltaToSessionOptimalLap,dpFuelAutoFillActive,PlayerCarPosition,PlayerCarClassPosition,PitSvRFP,LapDeltaToSessionOptimalLap_DD,LapDeltaToSessionOptimalLap_OK,LapDistPct,SteeringWheelPctTorqueSignStops,RRshockVel,LapLasNLapSeq,LapLastLapTime,LapLastNLapTime,Roll,Lat,LatAccel,LeftTireSetsAvailable,RRtempM,LeftTireSetsUsed,SessionTime,PitRepairLeft,Lon,PlayerCarMyIncidentCount,LongAccel,ManifoldPress,RFtempCR,ManualBoost,ManualNoBoost,dpRRTireColdPress,MemPageFaultSec,OilLevel,OilPress,OilTemp,dcTriggerWindshieldWipers,SessionTimeOfDay,OnPitRoad,ShiftGrindRPM,P2P_Status,SteeringWheelUseLinear,PaceMode,PitSvFlags,PitSvLRP,PitSvFuel,PitSvLFP,RightTireSetsAvailable,PitSvRRP,PitSvTireCompound,Pitch,dpRRTireChange,PitchRate,PitsOpen,PlayerCarTeamIncidentCount,PitstopActive,PlayerCarClass,TireSetsAvailable,PlayerCarDriverIncidentCount,PlayerCarDryTireSetLimit,PlayerCarIdx,PlayerCarPowerAdjust,PlayerCarInPitStall,RFshockDefl,PlayerCarPitSvStatus,PlayerCarTowTime,PlayerCarWeightPenalty,PlayerFastRepairsUsed,PlayerTireCompound,dpFastRepair,PlayerTrackSurface,RFwearR,Precipitation,PushToPass,PushToTalk,RFTiresAvailable,RFTiresUsed,RFbrakeLinePress,RFpressure,RFrideHeight,RFshockVel,RFspeed,RFtempCL,RFtempCM,RFtempL,RFtempM,RFtempR,RFwearL,RFwearM,RPM,RRTiresUsed,RRbrakeLinePress,dpLRTireColdPress,RRpressure,RRrideHeight,RRshockDefl,RRspeed,RRtempCL,RRtempCM,WindVel,RRtempCR,RRtempL,RRtempR,dcPowerSteering,RRwearL,dpLRTireChange,RRwearM,RRwearR,RearTireSetsUsed,RelativeHumidity,RollRate,dpFuelFill,SteeringWheelAngle,SessionJokerLapsRemain,SessionLapsRemain,SessionLapsRemainEx,SessionLapsTotal,SessionNum,SessionOnJokerLap,SessionState,SessionTick,SessionTimeRemain,SessionTimeTotal,SessionUniqueID,ShiftIndicatorPct,ShiftPowerPct,Skies,SolarAltitude,SolarAzimuth,Speed,SteeringWheelMaxForceNm,SteeringWheelPctDamper,SteeringWheelPctIntensity,SteeringWheelPctSmoothing,SteeringWheelPctTorqueSign,SteeringWheelTorque,SteeringWheelTorque_ST,Throttle,ThrottleRaw,TireLF_RumblePitch,TireLR_RumblePitch,TireRF_RumblePitch,TireSetsUsed,TrackTemp,VelocityX,VelocityY,VelocityZ,VertAccel,WaterTemp,WeatherDeclaredWet,WindDir,Yaw,YawNorth,dcABS,dcBrakeBias,dcDashPage,dcPitSpeedLimiterToggle,dcHeadlightFlash,dcLowFuelAccept,dcStarter,dcThrottleShape,dcToggleWindshieldWipers,dcTractionControlToggle,dpFuelAutoFillEnabled,dpLFTireChange,dpLFTireColdPress,dpRFTireChange,dpRFTireColdPress,dpWindshieldTearoff
69.6069,3.98861e-05,0,95.0122,1915.18,180708,94.9955,22.9999,94071.2,100,0,0.000281014,0.114799,0,82,100,0,100,0.165934,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,57.2194,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1179,1,1,94.9965,0,0,0,1,363.848,0,0,4,1,0,0,71.4238,72.288,164.204,268698112,1,0,0.14268,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,75.3851,0,165.279,1,22.9999,0.183924,0.00183779,0.000155108,179.901,94.9954,1,91.479,68.5951,0.216585,-0.00537947,0.000138722,156.201,171.766,1,94.994,0,94.996,96.703,95.5781,0.376084,95.6097,11,0,7,101.952,0,10,10.1168,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35211,0.124137,-0.00254861,0,102.463,0,-0.0177338,35.374313021062,-0.0242148,1,94.9951,1,1517.96944495202,0,138.930846112714,2,-0.00207923,0.989091,145.374,0,0,158.579,0,2.11338,1.90078,170.613,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00357061,0,0.000363754,1,2,0,0,1,2,0,0,0,1,0.139961,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.177802,-0.00724665,0.000983888,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,363.848,1,68.5951,158.579,22.9999,0.214136,0.110194,7.24602e-05,162.504,155.514,11.5017,143.113,94.9949,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9652,-0.00272582,0,-0.0468076,0,32767,32767,32767,0,0,4,91396,604800,604800,1,0,0,3,0.921756,4.56492,0.00220608,25.1868,0,40,0,0.376084,0.0947235,0.10713,0,0,0,0,0,1,82,0.00135686,-0.00171349,0.00527109,0.997993,170.598,0,1.65818,0.00022879,0.894546,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6069,3.98861e-05,0,95.0122,1915.18,180708,94.9955,22.9999,94071.2,100,0,0.000281134,0.114783,0,82,100,0,100,0.165939,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,57.2204,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1346,1,1,94.9965,0,0,0,1,374.153,0,0,4,1,0,0,71.4238,72.2874,164.204,268698112,1,0,0.142675,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,75.3953,0,165.279,1,22.9999,0.183917,-0.000121331,0.000303928,179.901,94.9954,1,91.479,68.5951,0.216586,-0.00533472,0.000150017,156.201,171.766,1,94.994,0,94.996,96.703,95.5781,0.356385,95.6097,11,0,7,101.952,0,10,10.1196,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35211,0.117633,-0.00263381,0,102.463,0,-0.0177419,35.374313021062,-0.0236267,1,94.9951,1,1517.9722227298,0,138.930846112714,2,-0.00206554,0.989034,145.374,0,0,158.579,0,2.11338,1.90353,170.613,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00357181,0,0.000389248,1,2,0,0,1,2,0,0,0,1,0.139954,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.177826,-0.00491624,0.00084203,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,374.153,1,68.5951,158.579,22.9999,0.214172,0.110188,9.26649e-05,162.504,155.514,11.5017,143.113,94.9949,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9652,-0.00218936,0,-0.0466464,0,32767,32767,32767,0,0,4,91396,604800,604800,1,0,0,3,0.921756,4.56492,0.00265137,25.1868,0,40,0,0.356385,0.0897621,0.106893,0,0,0,0,0,1,82,0.0014929,-0.00215814,0.00507435,0.997874,170.598,0,1.65818,0.000229537,0.894545,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6069,3.98861e-05,0,95.0122,1915.18,180708,94.9955,22.9999,94071.2,100,0,0.000281254,0.114767,0,82,100,0,100,0.165944,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,57.2214,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1513,1,1,94.9965,0,0,0,1,384.458,0,0,4,1,0,0,71.4238,72.2868,164.204,268698112,1,0,0.14267,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,75.4054,0,165.279,1,22.9999,0.18391,-0.00208045,0.000452748,179.901,94.9954,1,91.479,68.5951,0.216588,-0.00528997,0.000161311,156.201,171.766,1,94.994,0,94.996,96.703,95.5781,0.336687,95.6097,11,0,7,101.952,0,10,10.1224,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35211,0.11113,-0.00271901,0,102.463,0,-0.0177501,35.374313021062,-0.0230386,1,94.9951,1,1517.97500050758,0,138.930846112714,2,-0.00205186,0.988977,145.374,0,0,158.579,0,2.11338,1.90629,170.613,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.003573,0,0.000414743,1,2,0,0,1,2,0,0,0,1,0.139946,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.17785,-0.00258582,0.000700171,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,384.458,1,68.5951,158.579,22.9999,0.214208,0.110182,0.00011287,162.504,155.514,11.5016,143.113,94.9949,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9652,-0.00165289,0,-0.0464852,0,32767,32767,32767,0,0,4,91396,604800,604800,1,0,0,3,0.921756,4.56492,0.00309666,25.1868,0,40,0,0.336687,0.0848007,0.105911,0,0,0,0,0,1,82,0.00162894,-0.00260278,0.00487762,0.997754,170.598,0,1.65818,0.000230285,0.894545,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6069,3.98861e-05,0,95.0122,1915.18,180708,94.9955,22.9999,94071.2,100,0,0.000281375,0.114751,0,82,100,0,100,0.165949,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,57.2223,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1679,1,1,94.9965,0,0,0,1,394.763,0,0,4,1,0,0,71.4238,72.2862,164.204,268698112,1,0,0.142664,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,75.4156,0,165.279,1,22.9999,0.183904,-0.00403957,0.000601568,179.901,94.9954,1,91.479,68.5951,0.21659,-0.00524522,0.000172606,156.201,171.766,1,94.994,0,94.996,96.703,95.5781,0.316988,95.6097,11,0,7,101.952,0,10,10.1252,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35211,0.104626,-0.00280421,0,102.463,0,-0.0177582,35.374313021062,-0.0224505,1,94.9951,1,1517.97777828535,0,138.930846112714,2,-0.00203817,0.988921,145.374,0,0,158.579,0,2.11338,1.90904,170.613,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.0035742,0,0.000440238,1,2,0,0,1,2,0,0,0,1,0.139938,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.177874,-0.0002554,0.000558313,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,394.763,1,68.5951,158.579,22.9999,0.214244,0.110175,0.000133074,162.504,155.514,11.5016,143.113,94.9949,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9652,-0.00111643,0,-0.046324,0,32767,32767,32767,0,0,4,91396,604800,604800,1,0,0,3,0.921756,4.56492,0.00354195,25.1868,0,40,0,0.316988,0.0798392,0.103296,0,0,0,0,0,1,82,0.00176498,-0.00304743,0.00468089,0.997635,170.598,0,1.65818,0.000231032,0.894544,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6069,3.98861e-05,0,95.0122,1915.18,180708,94.9955,22.9999,94071.2,100,0,0.000281495,0.114735,0,82,100,0,100,0.165954,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,57.2233,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1846,1,1,94.9965,0,0,0,1,405.069,0,0,4,1,0,0,71.4238,72.2855,164.204,268698112,1,0,0.142659,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,75.4258,0,165.279,1,22.9999,0.183897,-0.00599868,0.000750389,179.901,94.9954,1,91.479,68.5951,0.216592,-0.00520047,0.0001839,156.201,171.766,1,94.994,0,94.996,96.703,95.5781,0.29729,95.6097,11,0,7,101.952,0,10,10.128,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35211,0.0981226,-0.00288941,0,102.463,0,-0.0177663,35.374313021062,-0.0218624,1,94.9951,1,1517.98055606313,0,138.930846112714,2,-0.00202449,0.988864,145.374,0,0,158.579,0,2.11338,1.9118,170.613,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00357539,0,0.000465732,1,2,0,0,1,2,0,0,0,1,0.139931,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.177898,0.00207502,0.000416454,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,405.069,1,68.5951,158.579,22.9999,0.21428,0.110169,0.000153279,162.504,155.514,11.5016,143.113,94.9949,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9652,-0.000579966,0,-0.0461628,0,32767,32767,32767,0,0,4,91396,604800,604800,1,0,0,3,0.921756,4.56492,0.00398724,25.1868,0,40,0,0.29729,0.0748778,0.0996849,0,0,0,0,0,1,82,0.00190102,-0.00349207,0.00448415,0.997515,170.598,0,1.65817,0.000231779,0.894543,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6069,3.98861e-05,0,95.0122,1915.18,180708,94.9955,22.9999,94071.2,100,0,0.000281615,0.114719,0,82,100,0,100,0.16596,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,57.2242,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.2013,1,1,94.9965,0,0,0,1,415.374,0,0,4,1,0,0,71.4238,72.2849,164.204,268698112,1,0,0.142653,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,75.436,0,165.279,1,22.9999,0.18389,-0.0079578,0.000899209,179.901,94.9954,1,91.479,68.5951,0.216594,-0.00515572,0.000195195,156.201,171.766,1,94.994,0,94.996,96.703,95.5781,0.277591,95.6097,11,0,7,101.952,0,10,10.1307,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35211,0.091619,-0.00297462,0,102.463,0,-0.0177744,35.374313021062,-0.0212743,1,94.9951,1,1517.98333384091,0,138.930846112714,2,-0.0020108,0.988807,145.374,0,0,158.579,0,2.11338,1.91455,170.613,0,52217,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00357659,0,0.000491227,1,2,0,0,1,2,0,0,0,1,0.139923,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.177922,0.00440544,0.000274596,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,415.374,1,68.5951,158.579,22.9999,0.214316,0.110162,0.000173484,162.504,155.514,11.5016,143.113,94.9949,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9651,-4.35026e-05,0,-0.0460016,0,32767,32767,32767,0,0,4,91397,604800,604800,1,0,0,3,0.921755,4.56492,0.00443254,25.1868,0,40,0,0.277591,0.0699164,0.0755545,0,0,0,0,0,1,82,0.00203707,-0.00393672,0.00428742,0.997396,170.598,0,1.65817,0.000232527,0.894543,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6069,3.98861e-05,0,95.0122,1915.18,180708,94.9955,22.9999,94071.2,100,0,0.000273887,0.114707,0,82,100,0,100,0.16596,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,57.2174,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1846,1,1,94.9965,0,0,0,1,416.899,0,0,4,1,0,0,71.4238,72.2817,164.204,268698112,1,0,0.142633,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,75.4302,0,165.279,1,22.9999,0.183912,-0.00714002,0.000865657,179.901,94.9954,1,91.479,68.5951,0.216631,-0.00476842,0.000396052,156.201,171.766,1,94.994,0,94.996,96.703,95.5781,0.262265,95.6097,11,0,7,101.952,0,10,10.1335,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35211,0.086563,-0.00309515,0,102.463,0,-0.0177645,35.374313021062,-0.0211905,1,94.9951,1,1517.98611161869,0,138.930846112714,2,-0.00221598,0.988746,145.374,0,0,158.579,0,2.11338,1.91784,170.613,0,52217.2,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00357808,0,0.000503744,1,2,0,0,1,2,0,0,0,1,0.139937,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.177907,0.00392548,0.000335583,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,416.899,1,68.5951,158.579,22.9999,0.214311,0.110153,0.000366658,162.504,155.514,11.5016,143.113,94.9949,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9651,0.000850202,0,-0.0458401,0,32767,32767,32767,0,0,4,91397,604800,604800,1,0,0,3,0.921755,4.56492,0.00470615,25.1868,0,40,0,0.262265,0.0660562,0.0714434,0,0,0,0,0,1,82,0.0020902,-0.00421372,0.00403857,0.997308,170.598,0,1.65817,0.000233222,0.894542,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6069,3.98861e-05,0,95.0122,1915.18,180708,94.9955,22.9999,94071.2,100,0,0.000266159,0.114696,0,82,100,0,100,0.16596,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,57.2105,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1679,1,1,94.9965,0,0,0,1,418.424,0,0,4,1,0,0,71.4238,72.2784,164.204,268698112,1,0,0.142612,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,75.4245,0,165.279,1,22.9999,0.183935,-0.00632224,0.000832104,179.901,94.9954,1,91.479,68.5951,0.216668,-0.00438112,0.000596909,156.201,171.766,1,94.994,0,94.996,96.703,95.5781,0.246939,95.6097,11,0,7,101.952,0,10,10.1363,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35211,0.0815071,-0.00321568,0,102.463,0,-0.0177545,35.374313021062,-0.0211067,1,94.9951,1,1517.98888939646,0,138.930846112714,2,-0.00242116,0.988684,145.374,0,0,158.579,0,2.11338,1.92114,170.613,0,52217.3,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00357958,0,0.000516262,1,2,0,0,1,2,0,0,0,1,0.13995,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.177892,0.00344553,0.000396571,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,418.424,1,68.5951,158.579,22.9999,0.214307,0.110144,0.000559833,162.504,155.514,11.5015,143.113,94.9949,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9651,0.00174391,0,-0.0456786,0,32767,32767,32767,0,0,4,91397,604800,604800,1,0,0,3,0.921755,4.56492,0.00497976,25.1868,0,40,0,0.246939,0.0621961,0.0756748,0,0,0,0,0,1,82,0.00214333,-0.00449072,0.00378973,0.99722,170.598,0,1.65817,0.000233918,0.894541,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6069,3.98861e-05,0,95.0122,1915.18,180708,94.9955,22.9999,94071.2,100,0,0.000258431,0.114685,0,82,100,0,100,0.16596,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,57.2037,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1513,1,1,94.9965,0,0,0,1,419.949,0,0,4,1,0,0,71.4238,72.2751,164.204,268698112,1,0,0.142591,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,75.4188,0,165.279,1,22.9999,0.183957,-0.00550446,0.000798552,179.901,94.9954,1,91.479,68.5951,0.216705,-0.00399383,0.000797766,156.201,171.766,1,94.994,0,94.996,96.703,95.5781,0.231613,95.6097,11,0,7,101.952,0,10,10.1391,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35211,0.0764511,-0.00333621,0,102.463,0,-0.0177446,35.374313021062,-0.0210228,1,94.9951,1,1517.99166717424,0,138.930846112714,2,-0.00262634,0.988623,145.374,0,0,158.579,0,2.11338,1.92443,170.613,0,52217.5,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00358108,0,0.000528779,1,2,0,0,1,2,0,0,0,1,0.139964,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.177876,0.00296558,0.000457559,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,419.949,1,68.5951,158.579,22.9999,0.214302,0.110135,0.000753008,162.504,155.514,11.5015,143.113,94.9949,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9651,0.00263761,0,-0.0455171,0,32767,32767,32767,0,0,4,91397,604800,604800,1,0,0,3,0.921755,4.56492,0.00525337,25.1868,0,40,0,0.231613,0.0583359,0.0774294,0,0,0,0,0,1,82,0.00219647,-0.00476773,0.00354089,0.997132,170.598,0,1.65817,0.000234614,0.89454,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6069,3.98861e-05,0,95.0122,1915.18,180708,94.9955,22.9999,94071.2,100,0,0.000250703,0.114673,0,82,100,0,100,0.16596,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,57.1969,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1346,1,1,94.9965,0,0,0,1,421.474,0,0,4,1,0,0,71.4238,72.2719,164.204,268698112,1,0,0.14257,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,75.413,0,165.279,1,22.9999,0.18398,-0.00468668,0.000764999,179.901,94.9954,1,91.479,68.5951,0.216743,-0.00360653,0.000998623,156.201,171.766,1,94.994,0,94.996,96.703,95.5781,0.216287,95.6097,11,0,7,101.952,0,10,10.1418,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35211,0.0713952,-0.00345675,0,102.463,0,-0.0177347,35.374313021062,-0.020939,1,94.9951,1,1517.99444495202,0,138.930846112714,2,-0.00283151,0.988562,145.374,0,0,158.579,0,2.11338,1.92773,170.613,0,52217.7,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00358257,0,0.000541297,1,2,0,0,1,2,0,0,0,1,0.139977,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.177861,0.00248562,0.000518546,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,421.473,1,68.5951,158.579,22.9999,0.214298,0.110126,0.000946182,162.504,155.514,11.5015,143.113,94.9949,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9651,0.00353132,0,-0.0453556,0,32767,32767,32767,0,0,4,91397,604800,604800,1,0,0,3,0.921755,4.56492,0.00552698,25.1868,0,40,0,0.216287,0.0544758,0.0740432,0,0,0,0,0,1,82,0.0022496,-0.00504473,0.00329205,0.997044,170.598,0,1.65817,0.000235309,0.89454,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
69.6069,3.98861e-05,0,95.0122,1915.18,180708,94.9955,22.9999,94071.2,100,0,0.000242974,0.114662,0,82,100,0,100,0.16596,91.101,1.64042e+06,1,1.64042e+06,5,0.0333336,1,1,1,0,57.19,0.0333333,1375.72,0,100,7.79114,22.9999,100.002,0,94.9932,0,12.1179,1,1,94.9965,0,0,0,1,422.998,0,0,4,1,0,0,71.4238,72.2686,164.204,268698112,1,0,0.14255,1,14.7936,22.9999,22.9999,50,22.9999,189.975,5,6.07076,75.4073,0,165.279,1,22.9999,0.184002,-0.00386889,0.000731447,179.901,94.9954,1,91.479,68.5951,0.21678,-0.00321923,0.00119948,156.201,171.766,1,94.994,0,94.996,96.703,95.5781,0.200961,95.6097,11,0,7,101.952,0,10,10.1446,4,0,0,0,0,0,0,4.49092,0,0,13.5,0,0,0,1,1,22.9999,0,0,9.35211,0.0663392,-0.00357728,0,102.463,0,-0.0177248,35.374313021062,-0.0208551,1,94.9951,1,1517.9972227298,0,138.930846112714,2,-0.00303669,0.988501,145.374,0,0,158.579,0,2.11338,1.93102,170.613,0,52217.8,1,0,0,1,4,0,22.9999,0,22.9999,1,22.9999,0,0.00358407,0,0.000553815,1,2,0,0,1,2,0,0,0,1,0.139991,0,0,0,0,0,0,1,97.2936,0,0,0,1,1,71.4238,22.9999,0.177845,0.00200567,0.000579534,175.668,163.927,94.9963,94.9963,94.9947,92.768,94.0177,422.998,1,68.5951,158.579,22.9999,0.214293,0.110117,0.00113936,162.504,155.514,11.5015,143.113,94.9949,94.9943,3,95.7814,0,95.8456,97.7376,1,94.9651,0.00442502,0,-0.0451941,0,32767,32767,32767,0,0,4,91397,604800,604800,1,0,0,3,0.921755,4.56492,0.0058006,25.1868,0,40,0,0.200961,0.0506156,0.0699164,0,0,0,0,0,1,82,0.00230274,-0.00532173,0.00304321,0.996956,170.598,0,1.65816,0.000236005,0.894539,4,51.0101,0,0,0,0,0,1,0,0,0,0,158.579,0,158.579,0
